datetime,agency_cd,site_no,Discharge_ft3_s,Discharge_ft3_s_cd,Phosphorus_unfiltered_mg_L,Phosphorus_unfiltered_mg_L_cd,Phosphorus_unfiltered_lbs_d,Phosphorus_unfiltered_lbs_d_cd,SSC_mg_L,SSC_mg_L_cd,SSDischarge_tons_d,SSDischarge_tons_d_cd,Orthophosphate_filtered_mg_L,Orthophosphate_filtered_mg_L_cd,Orthophosphate_dissolved_lbs_d,Orthophosphate_dissolved_lbs_d_cd,Ammonia_OrgN_unfiltered_mg_L,Ammonia_OrgN_unfiltered_mg_L_cd,Ammonia_OrgN_unfiltered_lbs_d,Ammonia_OrgN_unfiltered_lbs_d_cd,Ammonia_filtered_mg_L,Ammonia_filtered_mg_L_cd,Ammonia_dissolved_lbs_d,Ammonia_dissolved_lbs_d_cd,N03_NO2_filtered_mg_L,N03_NO2_filtered_mg_L_cd,N03_NO2_dissolved_lbs_d,N03_NO2_dissolved_lbs_d_cd,Temp_Max_C,Temp_Max_C_cd,Temp_Min_C,Temp_Min_C_cd,Temp_Mean_C,Temp_Mean_C_cd,Precip_total_inches,Precip_total_inches_cd
2015-01-27,USGS,05427718,15,A,0.049,A,3.96,A,25,A,0.99,A,0.013,A,1.09,A,0.30,A,24.6,A,0.057,A,4.6,A,8.69,A,703,A,2.9,P,1.7,P,2.3,P,0.00,A
2015-01-28,USGS,05427718,15,A,0.049,A,3.88,A,25,A,0.97,A,0.013,A,1.00,A,0.30,A,24.1,A,0.057,A,4.5,A,8.67,A,686,A,4.1,P,2.1,P,3.1,P,0.00,A
2015-01-29,USGS,05427718,15,A,0.049,A,3.93,A,24,A,0.98,A,0.012,A,0.94,A,0.30,A,24.3,A,0.057,A,4.6,A,8.65,A,693,A,3.9,P,2.7,P,3.4,P,0.00,A
2015-01-30,USGS,05427718,14,A,0.049,A,3.61,A,24,A,0.90,A,0.011,A,0.80,A,0.30,A,22.3,A,0.057,A,4.2,A,8.63,A,636,A,3.0,P,1.0,P,1.9,P,0.00,A
2015-01-31,USGS,05427718,13,A:e,0.049,A,3.44,A,24,A,0.86,A,0.010,A,0.70,A,0.30,A,21.2,A,0.056,A,3.9,A,8.61,A,604,A,3.4,P,1.0,P,2.2,P,0.00,A
2015-02-01,USGS,05427718,13,A:e,0.049,A,3.36,A,24,A,0.84,A,0.009,A,0.63,A,0.30,A,20.7,A,0.056,A,3.8,A,8.59,A,589,A,2.2,P,0.9,P,1.1,P,0.00,A
2015-02-02,USGS,05427718,13,A:e,0.049,A,3.32,A,24,A,0.83,A,0.008,A,0.56,A,0.30,A,20.4,A,0.056,A,3.8,A,8.57,A,582,A,1.1,P,1.0,P,1.0,P,0.00,A
2015-02-03,USGS,05427718,12,A:e,0.049,A,3.25,A,24,A,0.81,A,0.007,A,0.49,A,0.30,A,20.0,A,0.055,A,3.7,A,8.55,A,568,A,1.1,P,1.0,P,1.0,P,0.00,A
2015-02-04,USGS,05427718,12,A:e,0.049,A,3.19,A,24,A,0.79,A,0.007,A,0.42,A,0.30,A,19.5,A,0.055,A,3.6,A,8.53,A,555,A,1.1,P,1.0,P,1.0,P,0.00,A
2015-02-05,USGS,05427718,12,A:e,0.053,A,3.39,A,24,A,0.77,A,0.010,A,0.66,A,0.31,A,19.4,A,0.055,A,3.5,A,8.51,A,541,A,1.1,P,1.0,P,1.0,P,0.00,A
2015-02-06,USGS,05427718,12,A:e,0.061,A,4.03,A,24,A,0.80,A,0.021,A,1.37,A,0.35,A,23.0,A,0.054,A,3.6,A,8.49,A,564,A,1.1,P,1.0,P,1.0,P,0.00,A
2015-02-07,USGS,05427718,13,A:e,0.067,A,4.81,A,24,A,0.86,A,0.030,A,2.15,A,0.39,A,27.9,A,0.054,A,3.9,A,8.48,A,605,A,1.6,P,1.0,P,1.2,P,0.00,A:e
2015-02-08,USGS,05427718,14,A:e,0.067,A,5.10,A,24,A,0.92,A,0.026,A,2.02,A,0.40,A,30.5,A,0.054,A,4.1,A,8.46,A,645,A,1.9,P,1.2,P,1.6,P,0.00,A:e
2015-02-09,USGS,05427718,14,A,0.065,A,4.91,A,24,A,0.91,A,0.018,A,1.39,A,0.40,A,30.4,A,0.054,A,4.1,A,8.44,A,641,A,2.7,P,1.1,P,1.5,P,0.00,A
2015-02-10,USGS,05427718,13,A:e,0.062,A,4.49,A,24,A,0.87,A,0.010,A,0.74,A,0.40,A,28.9,A,0.053,A,3.8,A,8.42,A,608,A,1.7,P,0.9,P,1.2,P,0.00,A
2015-02-11,USGS,05427718,14,A,0.060,A,4.47,A,24,A,0.89,A,0.004,A,0.27,A,0.40,A,29.7,A,0.053,A,3.9,A,8.40,A,625,A,2.7,P,1.0,P,1.8,P,0.00,A
2015-02-12,USGS,05427718,13,A:e,0.059,A,4.23,A,24,A,0.86,A,0.003,A,0.21,A,0.40,A,28.3,A,0.052,A,3.7,A,8.39,A,599,A,1.5,P,0.9,P,1.0,P,0.00,A
2015-02-13,USGS,05427718,13,A:e,0.059,A,4.03,A,24,A,0.83,A,0.003,A,0.21,A,0.39,A,27.0,A,0.052,A,3.6,A,8.37,A,575,A,1.0,P,0.9,P,1.0,P,0.00,A
2015-02-14,USGS,05427718,12,A:e,0.058,A,3.86,A,24,A,0.80,A,0.003,A,0.20,A,0.39,A,25.9,A,0.051,A,3.4,A,8.36,A,556,A,1.2,P,0.9,P,1.0,P,0.00,A
2015-02-15,USGS,05427718,12,A:e,0.057,A,3.64,A,24,A,0.77,A,0.003,A,0.19,A,0.39,A,24.5,A,0.051,A,3.2,A,8.35,A,529,A,1.0,P,0.9,P,0.9,P,0.00,A
2015-02-16,USGS,05427718,11,A:e,0.057,A,3.50,A,24,A,0.75,A,0.003,A,0.18,A,0.38,A,23.6,A,0.050,A,3.1,A,8.34,A,513,A,1.1,P,0.9,P,1.0,P,0.00,A
2015-02-17,USGS,05427718,11,A:e,0.056,A,3.40,A,24,A,0.73,A,0.003,A,0.18,A,0.38,A,23.0,A,0.050,A,3.0,A,8.32,A,503,A,1.1,P,1.0,P,1.0,P,0.00,A
2015-02-18,USGS,05427718,11,A:e,0.056,A,3.33,A,24,A,0.73,A,0.003,A,0.18,A,0.38,A,22.6,A,0.049,A,2.9,A,8.31,A,498,A,1.1,P,1.0,P,1.0,P,0.00,A
2015-02-19,USGS,05427718,11,A:e,0.055,A,3.26,A,24,A,0.72,A,0.003,A,0.18,A,0.37,A,22.2,A,0.049,A,2.9,A,8.30,A,493,A,1.0,P,0.3,P,0.8,P,0.00,A
2015-02-20,USGS,05427718,11,A:e,0.054,A,3.23,A,24,A,0.72,A,0.003,A,0.18,A,0.37,A,22.0,A,0.048,A,2.9,A,8.29,A,492,A,0.4,P,0.0,P,0.2,P,0.00,A
2015-02-21,USGS,05427718,11,A:e,0.054,A,3.16,A,24,A,0.72,A,0.003,A,0.18,A,0.37,A,21.6,A,0.048,A,2.8,A,8.27,A,487,A,0.9,P,0.4,P,0.7,P,0.00,A
2015-02-22,USGS,05427718,11,A:e,0.053,A,3.12,A,24,A,0.72,A,0.003,A,0.18,A,0.36,A,21.4,A,0.047,A,2.8,A,8.26,A,486,A,0.8,P,-1.0,P,0.0,P,0.00,A
2015-02-23,USGS,05427718,11,A:e,0.052,A,3.12,A,25,A,0.73,A,0.003,A,0.18,A,0.36,A,21.4,A,0.046,A,2.8,A,8.25,A,490,A,0.5,P,-1.7,P,-0.9,P,0.00,A
2015-02-24,USGS,05427718,11,A:e,0.052,A,3.08,A,25,A,0.73,A,0.003,A,0.18,A,0.36,A,21.2,A,0.046,A,2.7,A,8.24,A,489,A,0.7,P,-1.1,P,-0.3,P,0.00,A
2015-02-25,USGS,05427718,11,A:e,0.051,A,3.04,A,25,A,0.73,A,0.003,A,0.18,A,0.35,A,21.0,A,0.045,A,2.7,A,8.22,A,488,A,0.5,P,-1.5,P,-0.4,P,0.00,A
2015-02-26,USGS,05427718,11,A:e,0.051,A,2.95,A,25,A,0.72,A,0.003,A,0.17,A,0.35,A,20.4,A,0.045,A,2.6,A,8.21,A,479,A,0.5,P,-1.0,P,-0.2,P,0.00,A
2015-02-27,USGS,05427718,11,A:e,0.050,A,2.89,A,25,A,0.71,A,0.003,A,0.17,A,0.35,A,20.0,A,0.044,A,2.6,A,8.20,A,473,A,0.2,P,-1.6,P,-0.8,P,0.00,A
2015-02-28,USGS,05427718,11,A:e,0.049,A,2.82,A,25,A,0.71,A,0.003,A,0.17,A,0.34,A,19.6,A,0.044,A,2.5,A,8.19,A,468,A,0.0,P,-2.0,P,-1.0,P,0.00,A
2015-03-01,USGS,05427718,10,A:e,0.049,A,2.76,A,25,A,0.70,A,0.003,A,0.17,A,0.34,A,19.3,A,0.043,A,2.4,A,8.18,A,463,A,0.8,P,-0.5,P,0.2,P,0.00,A
2015-03-02,USGS,05427718,10,A:e,0.048,A,2.73,A,25,A,0.70,A,0.003,A,0.17,A,0.34,A,19.1,A,0.043,A,2.4,A,8.16,A,462,A,0.8,P,-0.7,P,0.2,P,0.00,A
2015-03-03,USGS,05427718,10,A:e,0.048,A,2.69,A,25,A,0.70,A,0.003,A,0.17,A,0.33,A,18.9,A,0.042,A,2.4,A,8.15,A,462,A,1.5,P,0.6,P,1.0,P,0.00,A
2015-03-04,USGS,05427718,10,A:e,0.047,A,2.66,A,25,A,0.70,A,0.003,A,0.17,A,0.33,A,18.7,A,0.042,A,2.4,A,8.14,A,461,A,2.3,P,1.0,P,1.3,P,0.00,A
2015-03-05,USGS,05427718,10,A:e,0.046,A,2.62,A,25,A,0.71,A,0.003,A,0.17,A,0.33,A,18.5,A,0.041,A,2.3,A,8.13,A,460,A,1.9,P,0.9,P,1.1,P,0.00,A
2015-03-06,USGS,05427718,11,A:e,0.046,A,2.83,A,25,A,0.77,A,0.003,A,0.19,A,0.32,A,20.1,A,0.041,A,2.5,A,8.11,A,504,A,1.9,P,0.9,P,1.1,P,0.00,A:e
2015-03-07,USGS,05427718,15,A:e,0.046,A,3.75,A,30,A,1.2,A,0.003,A,0.26,A,0.32,A,25.9,A,0.044,A,3.5,A,8.08,A,654,A,3.2,P,1.0,P,1.6,P,0.00,A
2015-03-08,USGS,05427718,34,A,0.607,A,124,A,80,A,8.6,A,0.385,A,84.6,A,3.1,A,652,A,0.625,A,131,A,5.42,A,902,A,2.9,P,1.0,P,1.5,P,0.00,A
2015-03-09,USGS,05427718,41,A,0.897,A,201,A,120,A,14,A,0.594,A,132,A,4.7,A,1040,A,1.05,A,231,A,3.73,A,833,A,3.6,P,0.9,P,1.8,P,0.00,A
2015-03-10,USGS,05427718,29,A,0.554,A,87.4,A,53,A,4.2,A,0.353,A,55.8,A,2.5,A,387,A,0.568,A,89.2,A,4.47,A,687,A,6.6,P,1.1,P,3.6,P,0.00,A
2015-03-11,USGS,05427718,23,A,0.380,A,48.1,A,37,A,2.3,A,0.281,A,35.7,A,1.5,A,189,A,0.284,A,36.3,A,5.22,A,648,A,8.4,P,3.6,P,5.7,P,0.00,A
2015-03-12,USGS,05427718,19,A,0.225,A,23.5,A,35,A,1.8,A,0.120,A,12.6,A,0.93,A,97.6,A,0.057,A,6.1,A,6.66,A,694,A,9.2,P,4.3,P,6.4,P,0.00,A
2015-03-13,USGS,05427718,19,A,0.137,A,13.9,A,34,A,1.7,A,0.054,A,5.40,A,0.68,A,68.9,A,0.026,A,2.6,A,7.08,A,717,A,10.8,P,5.2,P,7.5,P,0.00,A
2015-03-14,USGS,05427718,19,A,0.083,A,8.47,A,32,A,1.6,A,0.016,A,1.62,A,0.52,A,53.3,A,0.022,A,2.3,A,7.33,A,749,A,11.2,P,6.7,P,8.5,P,0.00,A
2015-03-15,USGS,05427718,18,A,0.073,A,6.88,A,30,A,1.4,A,0.013,A,1.25,A,0.49,A,46.3,A,0.018,A,1.7,A,7.37,A,699,A,9.6,P,5.5,P,7.5,P,0.00,A
2015-03-16,USGS,05427718,17,A,0.063,A,5.91,A,29,A,1.4,A,0.012,A,1.10,A,0.46,A,43.1,A,0.014,A,1.4,A,7.40,A,692,A,11.0,P,6.9,P,8.7,P,0.00,A
2015-03-17,USGS,05427718,17,A,0.054,A,4.94,A,27,A,1.3,A,0.010,A,0.95,A,0.44,A,39.9,A,0.011,A,0.98,A,7.43,A,680,A,10.2,P,6.1,P,8.0,P,0.00,A
2015-03-18,USGS,05427718,16,A,0.046,A,3.91,A,26,A,1.1,A,0.009,A,0.78,A,0.41,A,35.1,A,0.007,A,0.63,A,7.46,A,634,A,9.6,P,4.3,P,6.8,P,0.00,A
2015-03-19,USGS,05427718,15,A,0.045,A,3.77,A,26,A,1.1,A,0.009,A,0.75,A,0.41,A,34.3,A,0.007,A,0.59,A,7.49,A,627,A,8.8,P,6.7,P,7.6,P,0.00,A
2015-03-20,USGS,05427718,16,A,0.045,A,3.83,A,26,A,1.1,A,0.009,A,0.77,A,0.41,A,34.8,A,0.007,A,0.60,A,7.52,A,640,A,11.7,P,6.2,P,8.7,P,0.00,A
2015-03-21,USGS,05427718,16,A,0.045,A,3.81,A,26,A,1.1,A,0.009,A,0.76,A,0.41,A,34.5,A,0.007,A,0.59,A,7.56,A,639,A,11.8,P,7.3,P,9.1,P,0.00,A
2015-03-22,USGS,05427718,15,A,0.045,A,3.64,A,26,A,1.1,A,0.009,A,0.73,A,0.41,A,33.0,A,0.007,A,0.57,A,7.59,A,614,A,7.9,P,5.7,P,6.8,P,0.00,A
2015-03-23,USGS,05427718,15,A,0.045,A,3.72,A,26,A,1.1,A,0.009,A,0.74,A,0.41,A,33.7,A,0.007,A,0.58,A,7.62,A,630,A,7.0,P,3.8,P,5.4,P,0.00,A:e
2015-03-24,USGS,05427718,15,A,0.045,A,3.63,A,26,A,1.0,A,0.009,A,0.73,A,0.41,A,32.9,A,0.007,A,0.57,A,7.65,A,618,A,8.1,P,2.7,P,5.3,P,0.01,A
2015-03-25,USGS,05427718,19,A,0.045,A,4.66,A,26,A,1.3,A,0.009,A,0.93,A,0.41,A,42.1,A,0.007,A,0.72,A,7.68,A,795,A,7.7,P,4.6,P,5.9,P,0.17,A
2015-03-26,USGS,05427718,18,A,0.045,A,4.44,A,26,A,1.3,A,0.009,A,0.89,A,0.41,A,40.1,A,0.007,A,0.69,A,7.71,A,761,A,6.1,P,4.1,P,5.4,P,0.00,A
2015-03-27,USGS,05427718,16,A,0.045,A,3.94,A,26,A,1.1,A,0.009,A,0.79,A,0.41,A,35.5,A,0.007,A,0.61,A,7.74,A,678,A,7.7,P,2.0,P,4.6,P,0.00,A
2015-03-28,USGS,05427718,15,A,0.045,A,3.66,A,26,A,1.1,A,0.009,A,0.73,A,0.41,A,32.9,A,0.007,A,0.57,A,7.78,A,632,A,8.7,P,2.3,P,5.2,P,0.00,A
2015-03-29,USGS,05427718,15,A,0.045,A,3.76,A,26,A,1.1,A,0.009,A,0.75,A,0.40,A,33.8,A,0.007,A,0.58,A,7.81,A,652,A,5.2,P,3.9,P,4.4,P,0.09,A
2015-03-30,USGS,05427718,15,A,0.045,A,3.66,A,26,A,1.1,A,0.009,A,0.73,A,0.40,A,32.9,A,0.007,A,0.57,A,7.84,A,638,A,8.6,P,3.1,P,6.0,P,0.00,A
2015-03-31,USGS,05427718,15,A,0.045,A,3.71,A,26,A,1.1,A,0.009,A,0.74,A,0.40,A,33.3,A,0.007,A,0.58,A,7.87,A,649,A,13.0,P,6.6,P,9.3,P,0.00,A
2015-04-01,USGS,05427718,16,A,0.045,A,3.82,A,26,A,1.1,A,0.009,A,0.76,A,0.40,A,34.2,A,0.007,A,0.59,A,7.90,A,670,A,14.7,P,7.1,P,10.6,P,0.00,A
2015-04-02,USGS,05427718,17,A,0.045,A,4.25,A,26,A,1.2,A,0.009,A,0.85,A,0.40,A,38.0,A,0.007,A,0.66,A,7.93,A,749,A,14.7,P,10.4,P,12.0,P,0.04,A
2015-04-03,USGS,05427718,16,A,0.045,A,3.96,A,26,A,1.1,A,0.009,A,0.79,A,0.40,A,35.3,A,0.007,A,0.62,A,7.96,A,700,A,12.0,P,7.6,P,10.1,P,0.00,A
2015-04-04,USGS,05427718,16,A,0.045,A,3.86,A,26,A,1.1,A,0.009,A,0.77,A,0.40,A,34.4,A,0.007,A,0.60,A,8.00,A,685,A,12.5,P,5.9,P,8.8,P,0.00,A
2015-04-05,USGS,05427718,16,A,0.045,A,3.77,A,26,A,1.1,A,0.009,A,0.75,A,0.40,A,33.6,A,0.007,A,0.59,A,8.03,A,672,A,14.0,P,8.0,P,10.6,P,0.00,A
2015-04-06,USGS,05427718,15,A,0.045,A,3.67,A,26,A,1.1,A,0.009,A,0.73,A,0.40,A,32.7,A,0.007,A,0.57,A,8.06,A,657,A,14.3,P,7.5,P,10.6,P,0.13,A
2015-04-07,USGS,05427718,16,A,0.070,A,6.67,A,48,A,2.3,A,0.010,A,0.87,A,0.56,A,52.2,A,0.010,A,0.97,A,7.94,A,704,A,10.2,P,7.7,P,9.0,P,0.68,A
2015-04-08,USGS,05427718,44,A,0.415,A,102,A,217,A,28,A,0.059,A,14.4,A,2.5,A,620,A,0.037,A,9.3,A,4.95,A,1160,A,7.7,P,6.5,P,7.1,P,0.32,A
2015-04-09,USGS,05427718,160,A,1.18,A,1120,A,799,A,372,A,0.171,A,168,A,5.1,A,4720,A,0.218,A,207,A,3.62,A,3090,A,8.0,P,5.8,P,6.8,P,1.96,A
2015-04-10,USGS,05427718,163,A,0.923,A,928,A,430,A,231,A,0.259,A,236,A,3.6,A,3630,A,0.242,A,219,A,5.29,A,4380,A,8.0,P,5.9,P,7.1,P,0.09,A
2015-04-11,USGS,05427718,66,A,0.352,A,129,A,121,A,22,A,0.111,A,40.9,A,1.6,A,591,A,0.118,A,43.4,A,7.64,A,2710,A,11.5,P,5.8,P,8.6,P,0.00,A
2015-04-12,USGS,05427718,43,A,0.224,A,52.0,A,71,A,8.2,A,0.068,A,15.7,A,1.2,A,276,A,0.065,A,15.1,A,8.42,A,1940,A,13.4,P,8.4,P,11.0,P,0.00,A
2015-04-13,USGS,05427718,36,A,0.188,A,36.2,A,62,A,5.9,A,0.058,A,11.1,A,0.97,A,187,A,0.060,A,11.5,A,8.17,A,1570,A,15.1,P,11.3,P,12.8,P,0.12,A
2015-04-14,USGS,05427718,31,A,0.161,A,26.6,A,56,A,4.7,A,0.051,A,8.43,A,0.87,A,144,A,0.059,A,9.8,A,7.82,A,1300,A,14.3,P,9.2,P,11.7,P,0.00,A
2015-04-15,USGS,05427718,27,A,0.133,A,19.7,A,51,A,3.8,A,0.044,A,6.50,A,0.83,A,123,A,0.058,A,8.6,A,7.48,A,1110,A,15.1,P,10.0,P,12.2,P,0.00,A
2015-04-16,USGS,05427718,25,A,0.105,A,14.5,A,45,A,3.1,A,0.037,A,5.05,A,0.79,A,109,A,0.057,A,7.8,A,7.13,A,981,A,16.1,P,10.0,P,12.8,P,0.00,A
2015-04-17,USGS,05427718,24,A,0.079,A,10.3,A,40,A,2.6,A,0.030,A,3.90,A,0.75,A,98.2,A,0.056,A,7.3,A,6.79,A,884,A,17.3,P,11.7,P,14.3,P,0.00,A
2015-04-18,USGS,05427718,23,A,0.067,A,8.18,A,39,A,2.4,A,0.027,A,3.25,A,0.73,A,89.4,A,0.056,A,6.8,A,6.48,A,794,A,17.7,P,12.6,P,14.8,P,0.00,A
2015-04-19,USGS,05427718,22,A,0.066,A,7.66,A,39,A,2.3,A,0.024,A,2.84,A,0.72,A,83.7,A,0.056,A,6.5,A,6.18,A,720,A,17.3,P,12.0,P,14.3,P,0.27,A
2015-04-20,USGS,05427718,32,A,0.153,A,26.6,A,70,A,6.1,A,0.041,A,7.14,A,1.5,A,254,A,0.086,A,15.0,A,5.56,A,949,A,13.9,P,9.1,P,11.8,P,0.36,A
2015-04-21,USGS,05427718,28,A,0.132,A,20.0,A,86,A,6.5,A,0.049,A,7.51,A,0.84,A,128,A,0.082,A,12.5,A,6.03,A,910,A,9.1,P,7.0,P,7.9,P,0.01,A
2015-04-22,USGS,05427718,24,A,0.093,A,12.3,A,63,A,4.2,A,0.032,A,4.22,A,0.69,A,91.7,A,0.069,A,9.1,A,6.22,A,820,A,8.1,P,6.0,P,7.0,P,0.00,A
2015-04-23,USGS,05427718,22,A,0.058,A,6.96,A,43,A,2.6,A,0.016,A,1.91,A,0.60,A,71.4,A,0.057,A,6.8,A,6.33,A,757,A,12.6,P,5.4,P,8.8,P,0.00,A
2015-04-24,USGS,05427718,22,A,0.053,A,6.33,A,40,A,2.3,A,0.014,A,1.72,A,0.58,A,68.7,A,0.057,A,6.7,A,6.35,A,754,A,10.0,P,7.4,P,8.7,P,0.22,A
2015-04-25,USGS,05427718,23,A,0.055,A,6.76,A,39,A,2.4,A,0.016,A,1.98,A,0.58,A,71.5,A,0.058,A,7.2,A,6.36,A,786,A,10.0,P,7.8,P,8.7,P,0.00,A
2015-04-26,USGS,05427718,21,A,0.056,A,6.33,A,39,A,2.2,A,0.018,A,1.98,A,0.58,A,65.3,A,0.060,A,6.8,A,6.36,A,719,A,14.4,P,6.6,P,10.2,P,0.00,A
2015-04-27,USGS,05427718,20,A,0.057,A,6.11,A,38,A,2.0,A,0.019,A,2.03,A,0.58,A,61.4,A,0.062,A,6.6,A,6.37,A,677,A,16.4,P,9.0,P,12.4,P,0.00,A
2015-04-28,USGS,05427718,19,A,0.059,A,6.11,A,38,A,2.0,A,0.021,A,2.14,A,0.58,A,59.8,A,0.064,A,6.6,A,6.37,A,661,A,17.0,P,10.0,P,13.3,P,0.00,A
2015-04-29,USGS,05427718,19,A,0.060,A,6.18,A,37,A,1.9,A,0.022,A,2.28,A,0.58,A,59.1,A,0.065,A,6.7,A,6.37,A,654,A,16.1,P,11.0,P,13.3,P,0.00,A
2015-04-30,USGS,05427718,18,A,0.062,A,6.09,A,37,A,1.8,A,0.024,A,2.34,A,0.57,A,56.8,A,0.067,A,6.6,A,6.38,A,630,A,16.9,P,10.2,P,13.3,P,0.00,A
2015-05-01,USGS,05427718,18,A,0.063,A,6.02,A,36,A,1.7,A,0.025,A,2.41,A,0.57,A,54.8,A,0.069,A,6.6,A,6.38,A,610,A,17.4,P,10.4,P,13.9,P,0.00,A
2015-05-02,USGS,05427718,17,A,0.064,A,5.94,A,36,A,1.7,A,0.027,A,2.47,A,0.57,A,52.9,A,0.071,A,6.5,A,6.38,A,589,A,19.4,P,13.0,P,15.9,P,0.00,A
2015-05-03,USGS,05427718,17,A,0.066,A,5.97,A,35,A,1.6,A,0.028,A,2.57,A,0.57,A,51.9,A,0.072,A,6.6,A,6.39,A,580,A,20.2,P,13.9,P,16.8,P,0.00,A
2015-05-04,USGS,05427718,22,A,0.067,A,7.82,A,35,A,2.0,A,0.030,A,3.48,A,0.57,A,66.6,A,0.074,A,8.6,A,6.39,A,744,A,20.5,P,15.4,P,17.5,P,0.47,A
2015-05-05,USGS,05427718,22,A,0.069,A,8.19,A,34,A,2.1,A,0.031,A,3.76,A,0.57,A,68.1,A,0.076,A,9.0,A,6.40,A,764,A,16.6,P,13.1,P,14.6,P,0.48,A
2015-05-06,USGS,05427718,23,A,0.070,A,8.67,A,34,A,2.1,A,0.033,A,4.09,A,0.57,A,70.6,A,0.077,A,9.6,A,6.40,A,793,A,17.6,P,12.5,P,14.6,P,0.14,A
2015-05-07,USGS,05427718,21,A,0.071,A,8.05,A,34,A,1.9,A,0.035,A,3.89,A,0.57,A,64.2,A,0.079,A,8.9,A,6.40,A,722,A,21.0,P,14.4,P,17.5,P,0.00,A
2015-05-08,USGS,05427718,19,A,0.073,A,7.59,A,33,A,1.7,A,0.036,A,3.76,A,0.57,A,59.3,A,0.081,A,8.4,A,6.41,A,668,A,20.2,P,16.7,P,18.2,P,0.00,A
2015-05-09,USGS,05427718,18,A,0.074,A,7.18,A,33,A,1.6,A,0.038,A,3.64,A,0.57,A,55.0,A,0.083,A,8.0,A,6.41,A,621,A,19.5,P,16.0,P,17.6,P,0.00,A
2015-05-10,USGS,05427718,17,A,0.076,A,7.07,A,32,A,1.5,A,0.039,A,3.66,A,0.57,A,53.0,A,0.084,A,7.9,A,6.42,A,600,A,16.4,P,13.8,P,14.8,P,0.01,A
2015-05-11,USGS,05427718,18,A,0.077,A,7.66,A,32,A,1.6,A,0.041,A,4.05,A,0.57,A,56.4,A,0.086,A,8.6,A,6.42,A,639,A,17.3,P,13.1,P,14.5,P,0.11,A
2015-05-12,USGS,05427718,18,A,0.078,A,7.51,A,31,A,1.5,A,0.042,A,4.05,A,0.57,A,54.2,A,0.088,A,8.4,A,6.42,A,616,A,13.6,P,10.8,P,12.4,P,0.00,A
2015-05-13,USGS,05427718,16,A,0.080,A,6.93,A,31,A,1.3,A,0.044,A,3.80,A,0.56,A,49.1,A,0.090,A,7.8,A,6.43,A,559,A,16.4,P,9.1,P,12.5,P,0.00,A
2015-05-14,USGS,05427718,16,A,0.081,A,6.90,A,30,A,1.3,A,0.045,A,3.86,A,0.56,A,48.0,A,0.091,A,7.8,A,6.43,A,547,A,14.8,P,10.8,P,12.9,P,0.03,A
2015-05-15,USGS,05427718,18,A,0.082,A,7.87,A,30,A,1.4,A,0.047,A,4.47,A,0.56,A,53.8,A,0.093,A,8.9,A,6.43,A,614,A,17.8,P,12.6,P,15.0,P,0.12,A
2015-05-16,USGS,05427718,17,A,0.084,A,7.57,A,29,A,1.3,A,0.048,A,4.37,A,0.56,A,50.8,A,0.095,A,8.6,A,6.44,A,581,A,20.8,P,14.8,P,17.6,P,0.00,A
2015-05-17,USGS,05427718,20,A,0.085,A,9.24,A,29,A,1.6,A,0.050,A,5.42,A,0.56,A,60.8,A,0.097,A,10.5,A,6.44,A,697,A,20.6,P,17.4,P,18.7,P,0.64,A
2015-05-18,USGS,05427718,19,A,0.087,A,8.66,A,28,A,1.4,A,0.051,A,5.15,A,0.56,A,56.1,A,0.098,A,9.8,A,6.45,A,645,A,20.3,P,14.8,P,17.8,P,0.00,A
2015-05-19,USGS,05427718,16,A,0.088,A,7.62,A,28,A,1.2,A,0.053,A,4.59,A,0.56,A,48.4,A,0.099,A,8.6,A,6.45,A,558,A,16.7,P,12.5,P,14.2,P,0.00,A
2015-05-20,USGS,05427718,15,A,0.091,A,7.44,A,28,A,1.2,A,0.055,A,4.51,A,0.56,A,45.8,A,0.098,A,8.0,A,6.46,A,529,A,13.3,P,11.2,P,12.2,P,0.00,A
2015-05-21,USGS,05427718,14,A,0.094,A,7.22,A,28,A,1.1,A,0.057,A,4.41,A,0.56,A,43.1,A,0.095,A,7.4,A,6.46,A,499,A,17.7,P,10.1,P,13.8,P,0.00,A
2015-05-22,USGS,05427718,14,A,0.096,A,7.24,A,29,A,1.1,A,0.059,A,4.46,A,0.56,A,41.9,A,0.093,A,7.0,A,6.47,A,487,A,19.1,P,11.9,P,15.5,P,0.00,A
2015-05-23,USGS,05427718,13,A,0.099,A,7.04,A,29,A,1.0,A,0.061,A,4.36,A,0.56,A,39.5,A,0.091,A,6.4,A,6.47,A,460,A,20.3,P,12.6,P,16.5,P,0.00,A
2015-05-24,USGS,05427718,18,A,0.122,A,12.3,A,29,A,1.4,A,0.065,A,6.38,A,0.55,A,53.5,A,0.099,A,10,A,6.48,A,624,A,16.9,P,14.5,P,15.2,P,0.99,A
2015-05-25,USGS,05427718,26,A,0.161,A,23.1,A,29,A,2.1,A,0.073,A,10.5,A,0.55,A,79.1,A,0.120,A,17.2,A,6.48,A,925,A,19.8,P,14.6,P,17.0,P,0.06,A
2015-05-26,USGS,05427718,24,A,0.143,A,18.6,A,29,A,1.9,A,0.072,A,9.34,A,0.55,A,71.1,A,0.138,A,17.9,A,6.49,A,835,A,19.6,P,16.8,P,17.8,P,0.30,A
