"sampledate","depth","wtemp","o2","o2sat","deck","light","frlight"
"2015-04-10",13,3.9,13.1,105.8,NA,NA,NA
"2015-04-10",14,3.9,13,105,NA,NA,NA
"2015-04-10",15,3.9,12.9,104.2,NA,NA,NA
"2015-04-10",16,3.9,13.1,105.8,NA,NA,NA
"2015-04-10",17,3.9,13.1,105.8,NA,NA,NA
"2015-04-10",18,3.9,12.9,104.2,NA,NA,NA
"2015-04-10",19,4,13.1,106.1,NA,NA,NA
"2015-04-10",20,3.9,13.2,106.6,NA,NA,NA
"2015-04-10",21,3.9,13.2,106.6,NA,NA,NA
"2015-04-10",22,3.9,13,105,NA,NA,NA
"2015-04-10",23,3.9,12.4,100.2,NA,NA,NA
"2015-04-10",24,3.9,2.7,21.8,NA,NA,NA
"2015-04-10",24.2,3.9,2.1,17,NA,NA,NA
"2015-04-24",0,7.5,13.2,116.9,NA,NA,NA
"2015-04-24",1,7.4,13,114.8,NA,NA,NA
"2015-04-24",2,7.4,13.1,115.7,NA,NA,NA
"2015-04-24",3,7.3,13,114.5,NA,NA,NA
"2015-04-24",4,7.3,12.9,113.6,NA,NA,NA
"2015-04-24",5,7.3,12.7,111.9,NA,NA,NA
"2015-04-24",6,7.3,12.5,110.1,NA,NA,NA
"2015-04-24",7,7.3,12.5,110.1,NA,NA,NA
"2015-04-24",8,7.3,12.5,110.1,NA,NA,NA
"2015-04-24",9,7.2,12.6,110.7,NA,NA,NA
"2015-04-24",10,7.2,12.5,109.8,NA,NA,NA
"2015-04-24",11,7.2,12.5,109.8,NA,NA,NA
"2015-04-24",12,7,12.2,106.7,NA,NA,NA
"2015-04-24",13,7,12.4,108.4,NA,NA,NA
"2015-04-24",14,7,12.5,109.3,NA,NA,NA
"2015-04-24",15,7,12.6,110.2,NA,NA,NA
"2015-04-24",16,6.9,12.5,109,NA,NA,NA
"2015-04-24",17,6.9,12.5,109,NA,NA,NA
"2015-04-24",18,6.9,12.5,109,NA,NA,NA
"2015-04-24",19,6.9,12.5,109,NA,NA,NA
"2015-04-24",20,6.9,12.5,109,NA,NA,NA
"2015-04-24",21,6.9,12.5,109,NA,NA,NA
"2015-04-24",22,6.8,12.5,108.8,NA,NA,NA
"2015-04-24",23,6.8,12.6,109.6,NA,NA,NA
"2015-04-24",24,6.8,12.3,107,NA,NA,NA
"2015-04-24",24.2,6.8,12.3,107,NA,NA,NA
"2015-05-01",0,10.5,14.8,140.8,NA,NA,NA
"2015-05-01",1,9.2,14.5,133.8,NA,NA,NA
"2015-05-01",2,8.7,13.6,124,NA,NA,NA
"2015-05-01",3,8.7,13.4,122.1,NA,NA,NA
"2015-05-01",4,8.6,13,118.2,NA,NA,NA
"2015-05-01",5,8.6,13.2,120,NA,NA,NA
"2015-05-01",6,8.5,13.2,119.7,NA,NA,NA
"2015-05-01",7,8.5,13.1,118.8,NA,NA,NA
"2015-05-01",8,8.4,13.1,118.5,NA,NA,NA
"2015-05-01",9,8.4,13,117.6,NA,NA,NA
"2015-05-01",10,8.3,12.8,115.6,NA,NA,NA
"2015-05-01",11,8.2,12.7,114.4,NA,NA,NA
"2015-05-01",12,8.2,12.7,114.4,NA,NA,NA
"2015-05-01",13,8.1,12.6,113.2,NA,NA,NA
"2015-05-01",14,8,12.4,111.1,NA,NA,NA
"2015-05-01",15,7.8,12.3,109.7,NA,NA,NA
"2015-05-01",16,7.6,12,106.5,NA,NA,NA
"2015-05-01",17,7.4,11.8,104.2,NA,NA,NA
"2015-05-01",18,7.3,11.8,104,NA,NA,NA
"2015-05-01",19,7.2,11.6,101.9,NA,NA,NA
"2015-05-01",20,7.2,11.5,101.1,NA,NA,NA
"2015-05-01",21,7,11.1,97.1,NA,NA,NA
"2015-05-01",22,7,11,96.2,NA,NA,NA
"2015-05-01",23,7,11.1,97.1,NA,NA,NA
"2015-05-01",24,7,11,96.2,NA,NA,NA
"2015-05-01",24.3,7,10.7,93.6,NA,NA,NA
"2015-05-13",0,13.6,11.4,116.3,NA,NA,NA
"2015-05-13",1,12.8,12.1,121.3,NA,NA,NA
"2015-05-13",2,12.6,11.5,114.8,NA,NA,NA
"2015-05-13",3,12.4,11.2,111.3,NA,NA,NA
"2015-05-13",4,12.4,10.7,106.3,NA,NA,NA
"2015-05-13",5,12.4,10.4,103.3,NA,NA,NA
"2015-05-13",6,12.4,10.4,103.3,NA,NA,NA
"2015-05-13",7,12.3,10.5,104.1,NA,NA,NA
"2015-05-13",8,12.2,10.5,103.8,NA,NA,NA
"2015-05-13",9,11.8,10.2,100,NA,NA,NA
"2015-05-13",10,10.4,9.7,92.1,NA,NA,NA
"2015-05-13",11,9.6,10,93.1,NA,NA,NA
"2015-05-13",12,9.6,10,93.1,NA,NA,NA
"2015-05-13",13,9.5,10,92.9,NA,NA,NA
"2015-05-13",14,9.3,10,92.5,NA,NA,NA
"2015-05-13",15,8.6,9.6,87.3,NA,NA,NA
"2015-05-13",16,8.6,9.6,87.3,NA,NA,NA
"2015-05-13",17,8.6,9.6,87.3,NA,NA,NA
"2015-05-13",18,8.6,9.6,87.3,NA,NA,NA
"2015-05-13",19,8.6,9.5,86.4,NA,NA,NA
"2015-05-13",20,8.6,9.5,86.4,NA,NA,NA
"2015-05-13",21,8.6,9.5,86.4,NA,NA,NA
"2015-05-13",22,8.6,9.5,86.4,NA,NA,NA
"2015-05-13",23,8.5,9.4,85.3,NA,NA,NA
"2015-05-13",24,8.5,9.2,83.5,NA,NA,NA
"2015-05-13",24.4,8.5,9.1,82.6,NA,NA,NA
"2015-05-27",0,15.9,9.5,101.9,NA,NA,NA
"2015-05-27",1,15.9,9.6,103,NA,NA,NA
"2015-05-27",2,15.8,9.6,102.7,NA,NA,NA
"2015-05-27",3,15.8,9.6,102.7,NA,NA,NA
"2015-05-27",4,15.7,9.5,101.5,NA,NA,NA
"2015-05-27",5,15.7,9.4,100.4,NA,NA,NA
"2015-05-27",6,15.6,9.4,100.2,NA,NA,NA
"2015-05-27",7,15.2,9.3,98.3,NA,NA,NA
"2015-05-27",8,15.1,9.2,97,NA,NA,NA
"2015-05-27",9,14.6,9.1,94.9,NA,NA,NA
"2015-05-27",10,14.3,9,93.3,NA,NA,NA
"2015-05-27",11,14.2,8.9,92,NA,NA,NA
"2015-05-27",12,13.1,8.2,82.8,NA,NA,NA
"2015-05-27",13,11.7,7.5,73.3,NA,NA,NA
"2015-05-27",14,11.5,7.5,73,NA,NA,NA
"2015-05-27",15,11.1,7.4,71.4,NA,NA,NA
"2015-05-27",16,9.9,6.5,61,NA,NA,NA
"2015-05-27",17,9.2,5.8,53.5,NA,NA,NA
"2015-05-27",18,9.1,5.5,50.6,NA,NA,NA
"2015-05-27",19,9,5.5,50.5,NA,NA,NA
"2015-05-27",20,9,5.5,50.5,NA,NA,NA
"2015-05-27",21,9,5.4,49.6,NA,NA,NA
"2015-05-27",22,8.9,5.4,49.5,NA,NA,NA
"2015-05-27",23,8.9,5.4,49.5,NA,NA,NA
"2015-05-27",24,8.9,5.3,48.5,NA,NA,NA
"2015-05-27",24.2,8.9,5.3,48.5,NA,NA,NA
"2015-06-08",0,20.4,9.5,111.7,NA,NA,NA
"2015-06-08",1,20,9.7,113.2,NA,NA,NA
"2015-06-08",2,19.8,9.8,113.9,NA,NA,NA
"2015-06-08",3,19.6,9.6,111.1,NA,NA,NA
"2015-06-08",4,19.4,9.2,106.1,NA,NA,NA
"2015-06-08",5,19.2,9.1,104.5,NA,NA,NA
"2015-06-08",6,18.8,9.1,103.7,NA,NA,NA
"2015-06-08",7,18.5,8.9,100.8,NA,NA,NA
"2015-06-08",8,17.2,8.1,89.3,NA,NA,NA
"2015-06-08",9,14.6,6.5,67.8,NA,NA,NA
"2015-06-08",10,14,6.3,64.9,NA,NA,NA
"2015-06-08",11,13.9,6.2,63.7,NA,NA,NA
"2015-06-08",12,13.4,5.9,59.9,NA,NA,NA
"2015-06-08",13,12.8,5.4,54.1,NA,NA,NA
"2015-06-08",14,11.8,5.1,50,NA,NA,NA
"2015-06-08",15,11.6,5,48.8,NA,NA,NA
"2015-06-08",16,11,4.6,44.3,NA,NA,NA
"2015-06-08",17,10.2,4.1,38.7,NA,NA,NA
"2015-06-08",18,10,3.5,32.9,NA,NA,NA
"2015-06-08",19,10,3.4,32,NA,NA,NA
"2015-06-08",20,9.8,3.4,31.8,NA,NA,NA
"2015-06-08",21,9.7,2.6,24.3,NA,NA,NA
"2015-06-08",22,9.4,1.6,14.8,NA,NA,NA
"2015-06-08",23,9.4,1.4,13,NA,NA,NA
"2015-06-08",24,9.3,1,9.2,NA,NA,NA
"2015-06-08",24.5,9.3,1,9.2,NA,NA,NA
"2015-06-23",0,22,9.5,115.3,NA,NA,NA
"2015-06-23",1,22,9.6,116.5,NA,NA,NA
"2015-06-23",2,21.9,9.7,117.5,NA,NA,NA
"2015-06-23",3,21.9,9.6,116.3,NA,NA,NA
"2015-06-23",4,21.9,9.6,116.3,NA,NA,NA
"2015-06-23",5,21.7,9.5,114.6,NA,NA,NA
"2015-06-23",6,21.5,9.1,109.4,NA,NA,NA
"2015-06-23",7,21.4,9.1,109.2,NA,NA,NA
"2015-06-23",7.5,21.3,9.1,109,NA,NA,NA
"2015-06-23",8,21.3,8.9,106.6,NA,NA,NA
"2015-06-23",8.5,18.2,5.7,64.1,NA,NA,NA
"2015-06-23",9,16.7,5.3,57.8,NA,NA,NA
"2015-06-23",10,15.9,5,53.6,NA,NA,NA
"2015-06-23",11,14.2,4,41.4,NA,NA,NA
"2015-06-23",12,13.5,3.6,36.7,NA,NA,NA
"2015-06-23",13,13,3.2,32.2,NA,NA,NA
"2015-06-23",14,12.6,3.1,30.9,NA,NA,NA
"2015-06-23",15,11.9,2.7,26.5,NA,NA,NA
"2015-06-23",16,11.7,2.5,24.4,NA,NA,NA
"2015-06-23",17,11.1,1.4,13.5,NA,NA,NA
"2015-06-23",18,10.9,1,9.6,NA,NA,NA
"2015-06-23",19,10.4,0.2,1.9,NA,NA,NA
"2015-06-23",20,10.1,0.2,1.9,NA,NA,NA
"2015-06-23",21,10,0.2,1.9,NA,NA,NA
"2015-06-23",22,9.9,0.2,1.9,NA,NA,NA
"2015-06-23",23,9.9,0.2,1.9,NA,NA,NA
"2015-06-23",24,9.9,0.2,1.9,NA,NA,NA
"2015-06-23",24.4,9.9,0.2,1.9,NA,NA,NA
"2015-07-08",0,22.8,9.4,115.9,NA,NA,NA
"2015-07-08",1,22.6,9.5,116.6,NA,NA,NA
"2015-07-08",2,22.4,9.2,112.5,NA,NA,NA
"2015-07-08",3,22.3,9,109.9,NA,NA,NA
"2015-07-08",4,22.2,8.7,106,NA,NA,NA
"2015-07-08",5,22.2,8.6,104.8,NA,NA,NA
"2015-07-08",6,22.2,8.6,104.8,NA,NA,NA
"2015-07-08",6.5,22.2,8.3,101.1,NA,NA,NA
"2015-07-08",7,22.2,8.3,101.1,NA,NA,NA
"2015-07-08",7.5,22.1,8.3,100.9,NA,NA,NA
"2015-07-08",8,21.8,6,72.5,NA,NA,NA
"2015-07-08",8.5,19.1,2.8,32.1,NA,NA,NA
"2015-07-08",9,18,2.3,25.8,NA,NA,NA
"2015-07-08",9.5,17.7,2.2,24.5,NA,NA,NA
"2015-07-08",10,16.6,1.3,14.2,NA,NA,NA
"2015-07-08",11,14,0.3,3.1,NA,NA,NA
"2015-07-08",12,13.1,0.1,1,NA,NA,NA
"2015-07-08",13,12.6,0.1,1,NA,NA,NA
"2015-07-08",14,12,0,0,NA,NA,NA
"2015-07-08",15,11.5,0,0,NA,NA,NA
"2015-07-08",16,11,0,0,NA,NA,NA
"2015-07-08",17,10.5,0,0,NA,NA,NA
"2015-07-08",18,10.2,0,0,NA,NA,NA
"2015-07-08",19,10,0,0,NA,NA,NA
"2015-07-08",20,10,0.1,0.9,NA,NA,NA
"2015-07-08",21,10,0.1,0.9,NA,NA,NA
"2015-07-08",22,9.9,0.1,0.9,NA,NA,NA
"2015-07-08",23,9.9,0.1,0.9,NA,NA,NA
"2015-07-08",24,9.8,0.1,0.9,NA,NA,NA
"2015-07-08",24.4,9.8,0.1,0.9,NA,NA,NA
"2015-07-20",0,24.5,9.3,118.4,NA,NA,NA
"2015-07-20",1,24.5,9.3,118.4,NA,NA,NA
"2015-07-20",2,24.5,9.3,118.4,NA,NA,NA
"2015-07-20",3,24.5,9.4,119.6,NA,NA,NA
"2015-07-20",4,24.5,9.4,119.6,NA,NA,NA
"2015-07-20",5,24.5,9.4,119.6,NA,NA,NA
"2015-07-20",6,24.5,9.4,119.6,NA,NA,NA
"2015-07-20",7,24.5,9,114.5,NA,NA,NA
"2015-07-20",7.5,24.3,8.5,107.8,NA,NA,NA
"2015-07-20",8,24,7.8,98.3,NA,NA,NA
"2015-07-20",8.5,20.9,1.5,17.8,NA,NA,NA
"2015-07-20",9,19.5,0.2,2.3,NA,NA,NA
"2015-07-20",10,17.8,0,0,NA,NA,NA
"2015-07-20",11,15.2,0,0,NA,NA,NA
"2015-07-20",12,14.3,0,0,NA,NA,NA
"2015-07-20",13,13.8,0,0,NA,NA,NA
"2015-07-20",14,13,0,0,NA,NA,NA
"2015-07-20",15,12,0,0,NA,NA,NA
"2015-07-20",16,11.7,0,0,NA,NA,NA
"2015-07-20",17,11.4,0,0,NA,NA,NA
"2015-07-20",18,11.1,0,0,NA,NA,NA
"2015-07-20",19,10.9,0,0,NA,NA,NA
"2015-07-20",20,10.6,0,0,NA,NA,NA
"2015-07-20",21,10.3,0,0,NA,NA,NA
"2015-07-20",22,10.2,0,0,NA,NA,NA
"2015-07-20",23,10.1,0,0,NA,NA,NA
"2015-07-20",23.9,10.1,0,0,NA,NA,NA
"2015-08-03",0,24.4,8.2,104.2,NA,NA,NA
"2015-08-03",1,24.4,8.2,104.2,NA,NA,NA
"2015-08-03",2,24.4,8,101.6,NA,NA,NA
"2015-08-03",3,24.4,8,101.6,NA,NA,NA
"2015-08-03",4,24.3,8.1,102.7,NA,NA,NA
"2015-08-03",5,24.3,8,101.4,NA,NA,NA
"2015-08-03",6,24.2,7.8,98.7,NA,NA,NA
"2015-08-03",7,24.1,7.7,97.3,NA,NA,NA
"2015-08-03",8,24.1,7.8,98.5,NA,NA,NA
"2015-08-03",8.5,24,7.6,95.8,NA,NA,NA
"2015-08-03",9,23.8,7.2,90.4,NA,NA,NA
"2015-08-03",9.5,22.4,5.3,64.8,NA,NA,NA
"2015-08-03",10,18.9,1.3,14.8,NA,NA,NA
"2015-08-03",10.5,17.4,0,0,NA,NA,NA
"2015-08-03",11,16.1,0.3,3.2,NA,NA,NA
"2015-08-03",11.5,15.4,0,0,NA,NA,NA
"2015-08-03",12,15.1,0,0,NA,NA,NA
"2015-08-03",12.5,15.4,0,0,NA,NA,NA
"2015-08-03",13,14.1,0,0,NA,NA,NA
"2015-08-03",14,12.9,0,0,NA,NA,NA
"2015-08-03",15,12.3,0,0,NA,NA,NA
"2015-08-03",16,12,0,0,NA,NA,NA
"2015-08-03",17,11.6,0,0,NA,NA,NA
"2015-08-03",18,10.9,0,0,NA,NA,NA
"2015-08-03",19,10.6,0,0,NA,NA,NA
"2015-08-03",20,10.5,0,0,NA,NA,NA
"2015-08-03",21,10.5,0,0,NA,NA,NA
"2015-08-03",22,10.4,0,0,NA,NA,NA
"2015-08-03",23,10.3,0,0,NA,NA,NA
"2015-08-03",24,10.2,0,0,NA,NA,NA
"2015-08-03",24.4,10.3,0.1,0.9,NA,NA,NA
"2015-08-18",0,25.7,8.5,110.6,NA,NA,NA
"2015-08-18",1,25.6,8.4,109.1,NA,NA,NA
"2015-08-18",2,25.6,8.6,111.7,NA,NA,NA
"2015-08-18",3,25.3,8.4,108.5,NA,NA,NA
"2015-08-18",4,25.2,8.4,108.3,NA,NA,NA
"2015-08-18",5,25.1,7.8,100.4,NA,NA,NA
"2015-08-18",6,23.5,4.5,56.2,NA,NA,NA
"2015-08-18",7,23.3,3.4,42.3,NA,NA,NA
"2015-08-18",8,22.6,0.8,9.8,NA,NA,NA
"2015-08-18",9,21.2,0,0,NA,NA,NA
"2015-08-18",10,19.9,0,0,NA,NA,NA
"2015-08-18",11,18.9,0,0,NA,NA,NA
"2015-08-18",11.5,18.5,0,0,NA,NA,NA
"2015-08-18",12,16,0,0,NA,NA,NA
"2015-08-18",12.5,15.2,0,0,NA,NA,NA
"2015-08-18",13,13.8,0,0,NA,NA,NA
"2015-08-18",14,12.6,0,0,NA,NA,NA
"2015-08-18",15,12.1,0,0,NA,NA,NA
"2015-08-18",16,11.5,0,0,NA,NA,NA
"2015-08-18",17,10.9,0,0,NA,NA,NA
"2015-08-18",18,10.7,0,0,NA,NA,NA
"2015-08-18",19,10.5,0,0,NA,NA,NA
"2015-08-18",20,10.4,0,0,NA,NA,NA
"2015-08-18",21,10.3,0,0,NA,NA,NA
"2015-08-18",22,10.2,0,0,NA,NA,NA
"2015-08-18",23,10.1,0,0,NA,NA,NA
"2015-08-18",24,10.1,0,0,NA,NA,NA
"2015-08-18",24.3,10.1,0,0,NA,NA,NA
"2015-08-31",0,22.4,9.7,118.6,NA,NA,NA
"2015-08-31",1,22.1,9.7,118,NA,NA,NA
"2015-08-31",2,21.3,9.9,118.5,NA,NA,NA
"2015-08-31",3,21,9.6,114.3,NA,NA,NA
"2015-08-31",4,20.9,9.1,108.1,NA,NA,NA
"2015-08-31",5,20.9,8.7,103.4,NA,NA,NA
"2015-08-31",6,20.7,7.6,89.9,NA,NA,NA
"2015-08-31",7,20.7,7.2,85.2,NA,NA,NA
"2015-08-31",8,20.7,7.2,85.2,NA,NA,NA
"2015-08-31",9,20.6,7.2,85,NA,NA,NA
"2015-08-31",10,20.6,7,82.7,NA,NA,NA
"2015-08-31",10.5,20.4,5.8,68.2,NA,NA,NA
"2015-08-31",11,20,4.3,50.2,NA,NA,NA
"2015-08-31",11.5,19.7,2.5,29,NA,NA,NA
"2015-08-31",12,16.9,0,0,NA,NA,NA
"2015-08-31",13,14.8,0,0,NA,NA,NA
"2015-08-31",14,13,0,0,NA,NA,NA
"2015-08-31",15,11.9,0,0,NA,NA,NA
"2015-08-31",16,11.5,0,0,NA,NA,NA
"2015-08-31",17,11.1,0,0,NA,NA,NA
"2015-08-31",18,11,0,0,NA,NA,NA
"2015-08-31",19,10.8,0,0,NA,NA,NA
"2015-08-31",20,10.6,0,0,NA,NA,NA
"2015-08-31",21,10.5,0,0,NA,NA,NA
"2015-08-31",22,10.4,0,0,NA,NA,NA
"2015-08-31",23,10.4,0,0,NA,NA,NA
"2015-08-31",24,10.2,0.1,0.9,NA,NA,NA
"2015-08-31",24.4,10.1,0.1,0.9,NA,NA,NA
"2015-10-07",0,17.4,8.6,95.2,NA,NA,NA
"2015-10-07",1,17.4,8.4,93,NA,NA,NA
"2015-10-07",2,17.3,8.4,92.8,NA,NA,NA
"2015-10-07",3,17.3,8.1,89.5,NA,NA,NA
"2015-10-07",4,17.2,8.1,89.3,NA,NA,NA
"2015-10-07",5,17.2,7.7,84.9,NA,NA,NA
"2015-10-07",6,17,6.9,75.7,NA,NA,NA
"2015-10-07",7,17,6.8,74.6,NA,NA,NA
"2015-10-07",8,17,6.8,74.6,NA,NA,NA
"2015-10-07",9,17,6.9,75.7,NA,NA,NA
"2015-10-07",10,17,6.9,75.7,NA,NA,NA
"2015-10-07",11,17,6.9,75.7,NA,NA,NA
"2015-10-07",12,17,6.4,70.3,NA,NA,NA
"2015-10-07",13,16.9,6.4,70.1,NA,NA,NA
"2015-10-07",13.5,16.9,6.4,70.1,NA,NA,NA
"2015-10-07",14,16.8,5.5,60.1,NA,NA,NA
"2015-10-07",14.5,16.3,4,43.3,NA,NA,NA
"2015-10-07",15,14.8,0,0,NA,NA,NA
"2015-10-07",16,12.8,0,0,NA,NA,NA
"2015-10-07",17,11.9,0,0,NA,NA,NA
"2015-10-07",18,11.4,0,0,NA,NA,NA
"2015-10-07",19,11.2,0,0,NA,NA,NA
"2015-10-07",20,11,0,0,NA,NA,NA
"2015-10-07",21,10.8,0,0,NA,NA,NA
"2015-10-07",22,10.7,0,0,NA,NA,NA
"2015-10-07",23,10.6,0,0,NA,NA,NA
"2015-10-07",24,10.5,0,0,NA,NA,NA
"2015-10-07",24.3,10.5,0,0,NA,NA,NA
"2015-11-02",0,12.4,9,89.4,NA,NA,NA
"2015-11-02",1,12.4,8.9,88.4,NA,NA,NA
"2015-11-02",2,12.4,8.9,88.4,NA,NA,NA
"2015-11-02",3,12.4,8.8,87.4,NA,NA,NA
"2015-11-02",4,12.4,8.8,87.4,NA,NA,NA
"2015-11-02",5,12.4,8.8,87.4,NA,NA,NA
"2015-11-02",6,12.4,8.7,86.4,NA,NA,NA
"2015-11-02",7,12.4,8.7,86.4,NA,NA,NA
"2015-11-02",8,12.4,8.7,86.4,NA,NA,NA
"2015-11-02",9,12.3,8.7,86.2,NA,NA,NA
"2015-11-02",10,12.3,8.6,85.2,NA,NA,NA
"2015-11-02",11,12.3,8.6,85.2,NA,NA,NA
"2015-11-02",12,12.3,8.6,85.2,NA,NA,NA
"2015-11-02",13,12.3,8.6,85.2,NA,NA,NA
"2015-11-02",14,12.3,8.7,86.2,NA,NA,NA
"2015-11-02",15,12.3,8.7,86.2,NA,NA,NA
"2015-11-02",16,12.3,8.8,87.2,NA,NA,NA
"2015-11-02",17,12.3,8.8,87.2,NA,NA,NA
"2015-11-02",18,12.3,8.9,88.2,NA,NA,NA
"2015-11-02",19,12.3,8.9,88.2,NA,NA,NA
"2015-11-02",20,12.2,8.9,88,NA,NA,NA
"2015-11-02",21,12.2,8.9,88,NA,NA,NA
"2015-11-02",22,12.1,8.8,86.8,NA,NA,NA
"2015-11-02",23,12,8.8,86.6,NA,NA,NA
"2015-11-02",24,11.8,8.8,86.2,NA,NA,NA
"2015-11-02",24.4,11.8,8.8,86.2,NA,NA,NA
"2016-01-27",0,0.1,12.9,93.9,NA,NA,NA
"2016-01-27",1,1.5,12.2,92.4,NA,NA,NA
"2016-01-27",2,1.5,12.3,93.1,NA,NA,NA
"2016-01-27",3,1.5,12.7,96.1,NA,NA,NA
"2016-01-27",4,1.5,12.9,97.7,NA,NA,NA
"2016-01-27",5,1.5,12.9,97.7,NA,NA,NA
"2016-01-27",6,1.5,12.9,97.7,NA,NA,NA
"2016-01-27",7,1.5,13.3,100.7,NA,NA,NA
"2016-01-27",8,1.6,13.5,102.5,NA,NA,NA
"2016-01-27",9,1.6,13.8,104.8,NA,NA,NA
"2016-01-27",10,1.6,14.1,107,NA,NA,NA
"2016-01-27",11,1.6,14.1,107,NA,NA,NA
"2016-01-27",12,1.6,14.1,107,NA,NA,NA
"2016-01-27",13,1.6,14.1,107,NA,NA,NA
"2016-01-27",14,1.6,14.1,107,NA,NA,NA
"2016-01-27",15,1.6,14.1,107,NA,NA,NA
"2016-01-27",16,1.6,14,106.3,NA,NA,NA
"2016-01-27",17,1.6,14,106.3,NA,NA,NA
"2016-01-27",18,1.6,14,106.3,NA,NA,NA
"2016-01-27",19,1.6,14,106.3,NA,NA,NA
"2016-01-27",20,1.7,13.7,104.3,NA,NA,NA
"2016-01-27",21,1.9,13.2,101,NA,NA,NA
"2016-01-27",22,1.9,11.8,90.3,NA,NA,NA
"2016-01-27",23,2.1,14,107.8,NA,NA,NA
"2016-01-27",24,2.2,13.3,102.6,NA,NA,NA
"2016-01-27",24.3,2.2,13.3,102.6,NA,NA,NA
"2016-03-28",0,4.6,15,123.4,NA,NA,NA
"2016-03-28",1,4.6,15,123.4,NA,NA,NA
"2016-03-28",2,4.6,15,123.4,NA,NA,NA
"2016-03-28",3,4.5,15.1,123.9,NA,NA,NA
"2016-03-28",4,4.5,15.2,124.7,NA,NA,NA
"2016-03-28",5,4.5,15.2,124.7,NA,NA,NA
"2016-03-28",6,4.5,15.1,123.9,NA,NA,NA
"2016-03-28",7,4.5,15.1,123.9,NA,NA,NA
"2016-03-28",8,4.5,15.1,123.9,NA,NA,NA
"2016-03-28",9,4.4,15.3,125.2,NA,NA,NA
"2016-03-28",10,4.4,15.3,125.2,NA,NA,NA
"2016-03-28",11,4.4,15.3,125.2,NA,NA,NA
"2016-03-28",12,4.4,15.3,125.2,NA,NA,NA
"2016-03-28",13,4.4,15.3,125.2,NA,NA,NA
"2016-03-28",14,4.4,15.3,125.2,NA,NA,NA
"2016-03-28",15,4.4,15.3,125.2,NA,NA,NA
"2016-03-28",16,4.4,15.3,125.2,NA,NA,NA
"2016-03-28",17,4.4,15.4,126,NA,NA,NA
"2016-03-28",18,4.4,15.4,126,NA,NA,NA
"2016-03-28",19,4.4,15.5,126.9,NA,NA,NA
"2016-03-28",20,4.4,15.5,126.9,NA,NA,NA
"2016-03-28",21,4.4,15.5,126.9,NA,NA,NA
"2016-03-28",22,4.4,15.8,129.3,NA,NA,NA
"2016-03-28",23,4.4,15.8,129.3,NA,NA,NA
"2016-03-28",24,4.5,16.1,132.1,NA,NA,NA
"2016-03-28",24.2,4.5,16.1,132.1,NA,NA,NA
"2016-04-12",0,6.6,10.6,91.8,NA,NA,NA
"2016-04-12",1,5.6,11.4,96.2,NA,NA,NA
"2016-04-12",2,5.5,11.4,96,NA,NA,NA
"2016-04-12",3,5.5,11.5,96.8,NA,NA,NA
"2016-04-12",4,5.4,11.5,96.6,NA,NA,NA
"2016-04-12",5,5.4,11.5,96.6,NA,NA,NA
"2016-04-12",6,5.4,11.5,96.6,NA,NA,NA
"2016-04-12",7,5.3,11.5,96.3,NA,NA,NA
"2016-04-12",8,5.3,11.6,97.2,NA,NA,NA
"2016-04-12",9,5.3,11.5,96.3,NA,NA,NA
"2016-04-12",10,5.3,11.5,96.3,NA,NA,NA
"2016-04-12",11,5.3,11.5,96.3,NA,NA,NA
"2016-04-12",12,5.3,11.5,96.3,NA,NA,NA
"2016-04-12",13,5.3,11.5,96.3,NA,NA,NA
"2016-04-12",14,5.2,11.6,96.9,NA,NA,NA
"2016-04-12",15,5.2,11.6,96.9,NA,NA,NA
"2016-04-12",16,5.2,11.5,96.1,NA,NA,NA
"2016-04-12",17,5.2,11.6,96.9,NA,NA,NA
"2016-04-12",18,5.2,11.7,97.8,NA,NA,NA
"2016-04-12",19,5.2,11.6,96.9,NA,NA,NA
"2016-04-12",20,5.2,11.7,97.8,NA,NA,NA
"2016-04-12",21,5.2,11.6,96.9,NA,NA,NA
"2016-04-12",22,5.2,11.6,96.9,NA,NA,NA
"2016-04-12",23,5.2,11.7,97.8,NA,NA,NA
"2016-04-12",24,5.2,4.5,37.6,NA,NA,NA
"2016-04-12",24.3,5.5,1.9,16,NA,NA,NA
"2016-04-25",0,11.2,14.8,143.1,NA,NA,NA
"2016-04-25",1,11.1,14.2,137,NA,NA,NA
"2016-04-25",2,11,13.8,132.8,NA,NA,NA
"2016-04-25",3,10.8,13.5,129.3,NA,NA,NA
"2016-04-25",4,10.3,13.4,126.9,NA,NA,NA
"2016-04-25",5,10,13.1,123.2,NA,NA,NA
"2016-04-25",6,9.6,12.9,120.1,NA,NA,NA
"2016-04-25",7,9,12.6,115.7,NA,NA,NA
"2016-04-25",8,8.1,12,107.8,NA,NA,NA
"2016-04-25",9,7.2,11.7,102.8,NA,NA,NA
"2016-04-25",10,7.1,11.6,101.7,NA,NA,NA
"2016-04-25",11,6.7,11.5,99.8,NA,NA,NA
"2016-04-25",12,6.5,11.4,98.5,NA,NA,NA
"2016-04-25",13,6.3,11.2,96.2,NA,NA,NA
"2016-04-25",14,6.1,10.9,93.2,NA,NA,NA
"2016-04-25",15,5.9,10.6,90.2,NA,NA,NA
"2016-04-25",16,5.7,10.5,88.9,NA,NA,NA
"2016-04-25",17,5.7,10.4,88,NA,NA,NA
"2016-04-25",18,5.7,10.2,86.3,NA,NA,NA
"2016-04-25",19,5.6,10.1,85.3,NA,NA,NA
